month,partner,industrial production,industrial production_millions,log_industrial production_millions,IIP,log_IIP,,,raw,check (col. c - col. m),,industrial production_millions,check (col. d - col. m),,log_industrial production_millions,check (col. e - col. q)
2016M06,IDN,37627909003,37627.909,10.53550131,1.089372939,0.085602245,,,"37,627,909,003",0,,37627.909,0,,10.53550131,0
2016M07,IDN,36211409444,36211.40944,10.49712953,1.048363584,0.047230457,,,"36,211,409,444",0,,36211.40944,0,,10.49712953,0
2016M08,IDN,36538155463,36538.15546,10.50611235,1.057823272,0.056213279,,,"36,538,155,463",0,,36538.15546,0,,10.50611235,0
2016M09,IDN,35527459087,35527.45909,10.47806117,1.028562404,0.028162103,,,"35,527,459,087",0,,35527.45909,0,,10.47806117,0
2016M10,IDN,35662158368,35662.15837,10.48184542,1.032462109,0.031946347,,,"35,662,158,368",0,,35662.15837,0,,10.48184542,0
2016M11,IDN,36317281340,36317.28134,10.50004898,1.051428702,0.050149908,,,"36,317,281,340",0,,36317.28134,0,,10.50004898,0
2016M12,IDN,36608883647,36608.88365,10.50804621,1.059870937,0.058147143,,,"36,608,883,647",0,,36608.88365,0,,10.50804621,0
2017M01,IDN,36074227641,36074.22764,10.49333397,1.044392007,0.043434904,,,"36,074,227,641",0,,36074.22764,0,,10.49333397,0
2017M02,IDN,37148104404,37148.1044,10.52266802,1.075482022,0.072768954,,,"37,148,104,404",0,,37148.1044,0,,10.52266802,0
2017M03,IDN,37502762939,37502.76294,10.53216989,1.085749811,0.082270818,,,"37,502,762,939",0,,37502.76294,0,,10.53216989,0
2017M04,IDN,37201901272,37201.90127,10.52411515,1.077039506,0.074216079,,,"37,201,901,272",0,,37201.90127,0,,10.52411515,0
2017M05,IDN,37793041623,37793.04162,10.53988028,1.094153726,0.089981211,,,"37,793,041,623",0,,37793.04162,0,,10.53988028,0
2017M06,IDN,37342693472,37342.69347,10.52789255,1.081115609,0.077993479,,,"37,342,693,472",0,,37342.69347,0,,10.52789255,0
2017M07,IDN,37633432585,37633.43259,10.5356481,1.089532854,0.08574903,,,"37,633,432,585",0,,37633.43259,0,,10.5356481,0
2017M08,IDN,38140958209,38140.95821,10.549044,1.104226327,0.099144933,,,"38,140,958,209",0,,38140.95821,0,,10.549044,0
2017M09,IDN,38364486411,38364.48641,10.55488748,1.110697736,0.104988408,,,"38,364,486,411",0,,38364.48641,0,,10.55488748,0
2017M10,IDN,37985431591,37985.43159,10.54495799,1.099723645,0.095058917,,,"37,985,431,591",0,,37985.43159,0,,10.54495799,0
2017M11,IDN,38123582295,38123.5823,10.54858833,1.103723274,0.098689258,,,"38,123,582,295",0,,38123.5823,0,,10.54858833,0
2017M12,IDN,38223140832,38223.14083,10.55119639,1.106605612,0.101297323,,,"38,223,140,832",0,,38223.14083,0,,10.55119639,0
2018M01,IDN,39047203603,39047.2036,10.57252654,1.130463214,0.122627473,,,"39,047,203,603",0,,39047.2036,0,,10.57252654,0
2018M02,IDN,39330017046,39330.01705,10.5797433,1.138651002,0.12984423,,,"39,330,017,046",0,,39330.01705,0,,10.5797433,0
2018M03,IDN,38237289920,38237.28992,10.55156649,1.107015245,0.101667425,,,"38,237,289,920",0,,38237.28992,0,,10.55156649,0
2018M04,IDN,39563268499,39563.2685,10.5856564,1.14540391,0.135757334,,,"39,563,268,499",0,,39563.2685,0,,10.5856564,0
2018M05,IDN,39681637490,39681.63749,10.58864383,1.148830834,0.138744759,,,"39,681,637,490",0,,39681.63749,0,,10.58864383,0
2018M06,IDN,34813137194,34813.13719,10.4577501,1.007881931,0.007851031,,,"34,813,137,194",0,,34813.13719,0,,10.4577501,0
2018M07,IDN,39337802568,39337.80257,10.57994123,1.138876402,0.130042164,,,"39,337,802,568",0,,39337.80257,0,,10.57994123,0
2018M08,IDN,39568804171,39568.80417,10.58579631,1.145564174,0.135897244,,,"39,568,804,171",0,,39568.80417,0,,10.58579631,0
2018M09,IDN,39604171676,39604.17168,10.58668974,1.146588106,0.136790668,,,"39,604,171,676",0,,39604.17168,0,,10.58668974,0
2018M10,IDN,40004478377,40004.47838,10.59674669,1.158177463,0.146847617,,,"40,004,478,377",0,,40004.47838,0,,10.59674669,0
2018M11,IDN,40120106059,40120.10606,10.59963289,1.161525023,0.149733816,,,"40,120,106,059",0,,40120.10606,0,,10.59963289,0
2018M12,IDN,40429900578,40429.90058,10.6073249,1.170493944,0.157425834,,,"40,429,900,578",0,,40429.90058,0,,10.6073249,0
2019M01,IDN,40830232267,40830.23227,10.61717807,1.182084025,0.167279004,,,"40,830,232,267",0,,40830.23227,0,,10.61717807,0
2019M02,IDN,39626051135,39626.05114,10.58724204,1.147221542,0.137342969,,,"39,626,051,135",0,,39626.05114,0,,10.58724204,0
2019M03,IDN,41264395228,41264.39523,10.62775531,1.194653562,0.177856237,,,"41,264,395,228",0,,41264.39523,0,,10.62775531,0
2019M04,IDN,40829896289,40829.89629,10.61716984,1.182074298,0.167270775,,,"40,829,896,289",0,,40829.89629,0,,10.61716984,0
2019M05,IDN,41126068833,41126.06883,10.62439748,1.190648847,0.174498408,,,"41,126,068,833",0,,41126.06883,0,,10.62439748,0
2019M06,IDN,36150156142,36150.15614,10.49543655,1.046590228,0.045537478,,,"36,150,156,142",0,,36150.15614,0,,10.49543655,0
2019M07,IDN,41163263808,41163.26381,10.62530148,1.191725686,0.175402413,,,"41,163,263,808",0,,41163.26381,0,,10.62530148,0
2019M08,IDN,41098774160,41098.77416,10.62373357,1.189858634,0.173834505,,,"41,098,774,160",0,,41098.77416,0,,10.62373357,0
2019M09,IDN,41405212649,41405.21265,10.63116206,1.198730394,0.181262992,,,"41,405,212,649",0,,41405.21265,0,,10.63116206,0
2019M10,IDN,42711431022,42711.43102,10.66222187,1.236546978,0.2123228,,,"42,711,431,022",0,,42711.43102,0,,10.66222187,0
2019M11,IDN,41445677898,41445.6779,10.63213888,1.199901912,0.182239813,,,"41,445,677,898",0,,41445.6779,0,,10.63213888,0
2019M12,IDN,40808218963,40808.21896,10.61663879,1.181446714,0.166739716,,,"40,808,218,963",0,,40808.21896,0,,10.61663879,0
2000M01,MYS,5764655627,5764.655627,8.659500696,0.571007197,-0.560353466,,,"5,764,655,627",0,,5764.655627,0,,8.659500696,0
2000M02,MYS,6052946786,6052.946786,8.708300504,0.599563339,-0.511553657,,,"6,052,946,786",0,,6052.946786,0,,8.708300504,0
2000M03,MYS,6061364582,6061.364582,8.709690232,0.600397148,-0.510163929,,,"6,061,364,582",0,,6061.364582,0,,8.709690232,0
2000M04,MYS,6007371147,6007.371147,8.700742519,0.595048929,-0.519111643,,,"6,007,371,147",0,,6007.371147,0,,8.700742519,0
2000M05,MYS,6226886471,6226.886471,8.736631723,0.61679261,-0.483222439,,,"6,226,886,471",0,,6226.886471,0,,8.736631723,0
2000M06,MYS,6404070735,6404.070735,8.764689119,0.634343266,-0.455165042,,,"6,404,070,735",0,,6404.070735,0,,8.764689119,0
2000M07,MYS,6296574696,6296.574696,8.747761065,0.623695447,-0.472093096,,,"6,296,574,696",0,,6296.574696,0,,8.747761065,0
2000M08,MYS,6338518689,6338.518689,8.754400375,0.62785013,-0.465453787,,,"6,338,518,689",0,,6338.518689,0,,8.754400375,0
2000M09,MYS,6499829952,6499.829952,8.779531294,0.643828516,-0.440322867,,,"6,499,829,952",0,,6499.829952,0,,8.779531294,0
2000M10,MYS,6466688844,6466.688844,8.774419486,0.640545786,-0.445434676,,,"6,466,688,844",0,,6466.688844,0,,8.774419486,0
2000M11,MYS,6436759936,6436.759936,8.769780577,0.637581234,-0.450073585,,,"6,436,759,936",0,,6436.759936,0,,8.769780577,0
2000M12,MYS,6402198922,6402.198922,8.764396792,0.634157857,-0.45545737,,,"6,402,198,922",0,,6402.198922,0,,8.764396792,0
2001M01,MYS,6422579150,6422.57915,8.767575053,0.636176582,-0.452279109,,,"6,422,579,150",0,,6422.57915,0,,8.767575053,0
2001M02,MYS,6142340445,6142.340445,8.722961128,0.608418061,-0.496893033,,,"6,142,340,445",0,,6142.340445,0,,8.722961128,0
2001M03,MYS,6040773375,6040.773375,8.706287325,0.598357524,-0.513566837,,,"6,040,773,375",0,,6040.773375,0,,8.706287325,0
2001M04,MYS,5920243619,5920.243619,8.686132879,0.586418675,-0.533721283,,,"5,920,243,619",0,,5920.243619,0,,8.686132879,0
2001M05,MYS,5983755612,5983.755612,8.696803679,0.592709736,-0.523050483,,,"5,983,755,612",0,,5983.755612,0,,8.696803679,0
2001M06,MYS,5796537186,5796.537186,8.665015981,0.574165165,-0.55483818,,,"5,796,537,186",0,,5796.537186,0,,8.665015981,0
2001M07,MYS,5922301466,5922.301466,8.686480414,0.586622511,-0.533373748,,,"5,922,301,466",0,,5922.301466,0,,8.686480414,0
2001M08,MYS,5991009112,5991.009112,8.698015143,0.593428218,-0.521839019,,,"5,991,009,112",0,,5991.009112,0,,8.698015143,0
2001M09,MYS,5886178127,5886.178127,8.680362191,0.583044381,-0.53949197,,,"5,886,178,127",0,,5886.178127,0,,8.680362191,0
2001M10,MYS,5922531444,5922.531444,8.686519245,0.586645291,-0.533334916,,,"5,922,531,444",0,,5922.531444,0,,8.686519245,0
2001M11,MYS,6088295766,6088.295766,8.71412348,0.603064766,-0.505730681,,,"6,088,295,766",0,,6088.295766,0,,8.71412348,0
2001M12,MYS,5804728213,5804.728213,8.666428074,0.574976512,-0.553426088,,,"5,804,728,213",0,,5804.728213,0,,8.666428074,0
2002M01,MYS,6053378788,6053.378788,8.708371872,0.59960613,-0.511482289,,,"6,053,378,788",0,,6053.378788,0,,8.708371872,0
2002M02,MYS,6274208282,6274.208282,8.744202586,0.621479983,-0.475651576,,,"6,274,208,282",0,,6274.208282,0,,8.744202586,0
2002M03,MYS,5878819068,5878.819068,8.679111182,0.582315443,-0.54074298,,,"5,878,819,068",0,,5878.819068,0,,8.679111182,0
2002M04,MYS,6199479802,6199.479802,8.732220665,0.614077893,-0.487633497,,,"6,199,479,802",0,,6199.479802,0,,8.732220665,0
2002M05,MYS,6281678647,6281.678647,8.745392524,0.622219946,-0.474461637,,,"6,281,678,647",0,,6281.678647,0,,8.745392524,0
2002M06,MYS,6126097563,6126.097563,8.720313213,0.606809153,-0.499540948,,,"6,126,097,563",0,,6126.097563,0,,8.720313213,0
2002M07,MYS,6411219895,6411.219895,8.765804843,0.635051413,-0.454049319,,,"6,411,219,895",0,,6411.219895,0,,8.765804843,0
2002M08,MYS,6363852720,6363.85272,8.758389247,0.630359546,-0.461464915,,,"6,363,852,720",0,,6363.85272,0,,8.758389247,0
2002M09,MYS,6423687111,6423.687111,8.767747548,0.636286329,-0.452106613,,,"6,423,687,111",0,,6423.687111,0,,8.767747548,0
2002M10,MYS,6394679334,6394.679334,8.76322157,0.633413018,-0.456632592,,,"6,394,679,334",0,,6394.679334,0,,8.76322157,0
2002M11,MYS,6481639061,6481.639061,8.776728699,0.642026652,-0.443125463,,,"6,481,639,061",0,,6481.639061,0,,8.776728699,0
2002M12,MYS,6301953425,6301.953425,8.748614932,0.624228227,-0.47123923,,,"6,301,953,425",0,,6301.953425,0,,8.748614932,0
2003M01,MYS,6289595792,6289.595792,8.746652086,0.623004164,-0.473202076,,,"6,289,595,792",0,,6289.595792,0,,8.746652086,0
2003M02,MYS,6840098393,6840.098393,8.830557395,0.677533171,-0.389296766,,,"6,840,098,393",0,,6840.098393,0,,8.830557395,0
2003M03,MYS,6366818577,6366.818577,8.758855185,0.630653323,-0.460998976,,,"6,366,818,577",0,,6366.818577,0,,8.758855185,0
2003M04,MYS,6595745584,6595.745584,8.794180112,0.65332926,-0.42567405,,,"6,595,745,584",0,,6595.745584,0,,8.794180112,0
2003M05,MYS,7004147991,7004.147991,8.854257823,0.693782798,-0.365596339,,,"7,004,147,991",0,,7004.147991,0,,8.854257823,0
2003M06,MYS,6640595060,6640.59506,8.800956856,0.657771741,-0.418897306,,,"6,640,595,060",0,,6640.59506,0,,8.800956856,0
2003M07,MYS,6931810180,6931.81018,8.843876267,0.686617511,-0.375977894,,,"6,931,810,180",0,,6931.81018,0,,8.843876267,0
2003M08,MYS,6852120308,6852.120308,8.832313417,0.67872398,-0.387540744,,,"6,852,120,308",0,,6852.120308,0,,8.832313417,0
2003M09,MYS,6988243531,6988.243531,8.851984521,0.692207411,-0.367869641,,,"6,988,243,531",0,,6988.243531,0,,8.851984521,0
2003M10,MYS,7126692000,7126.692,8.871602451,0.705921166,-0.348251711,,,"7,126,692,000",0,,7126.692,0,,8.871602451,0
2003M11,MYS,7262839383,7262.839383,8.890526131,0.719406991,-0.329328031,,,"7,262,839,383",0,,7262.839383,0,,8.890526131,0
2003M12,MYS,7252591805,7252.591805,8.889114174,0.718391936,-0.330739987,,,"7,252,591,805",0,,7252.591805,0,,8.889114174,0
2004M01,MYS,7541707217,7541.707217,8.928203857,0.747029723,-0.291650305,,,"7,541,707,216.64",0,,7541.707217,0,,8.928203857,0
2004M02,MYS,7632626900,7632.6269,8.940187351,0.756035602,-0.279666811,,,"7,632,626,900.16",0,,7632.6269,0,,8.940187351,0
2004M03,MYS,7582929570,7582.92957,8.933654891,0.751112926,-0.286199271,,,"7,582,929,570.10",0,,7582.92957,0,,8.933654891,0
2004M04,MYS,7585313465,7585.313465,8.933969218,0.751349058,-0.285884944,,,"7,585,313,464.72",0,,7585.313465,0,,8.933969218,0
2004M05,MYS,7695419472,7695.419472,8.948380557,0.762255403,-0.271473605,,,"7,695,419,472.46",0,,7695.419472,0,,8.948380557,0
2004M06,MYS,7755761814,7755.761814,8.956191306,0.768232501,-0.263662856,,,"7,755,761,814.08",0,,7755.761814,0,,8.956191306,0
2004M07,MYS,7703620249,7703.620249,8.94944566,0.763067716,-0.270408502,,,"7,703,620,248.58",0,,7703.620249,0,,8.94944566,0
2004M08,MYS,7779902896,7779.902896,8.959299136,0.770623751,-0.260555026,,,"7,779,902,896.38",0,,7779.902896,0,,8.959299136,0
2004M09,MYS,7647676303,7647.676303,8.942157129,0.757526293,-0.277697032,,,"7,647,676,303.26",0,,7647.676303,0,,8.942157129,0
2004M10,MYS,7694223279,7694.223279,8.948225103,0.762136917,-0.271629059,,,"7,694,223,279.20",0,,7694.223279,0,,8.948225103,0
2004M11,MYS,7475300954,7475.300954,8.919359659,0.740451975,-0.300494503,,,"7,475,300,954.00",0,,7475.300954,0,,8.919359659,0
2004M12,MYS,7734542731,7734.542731,8.953451644,0.766130685,-0.266402517,,,"7,734,542,730.65",0,,7734.542731,0,,8.953451644,0
2005M01,MYS,7869283469,7869.283469,8.970722291,0.779477177,-0.24913187,,,"7,869,283,468.56",0,,7869.283469,0,,8.970722291,0
2005M02,MYS,7629413627,7629.413627,8.93976627,0.755717318,-0.280087891,,,"7,629,413,626.59",0,,7629.413627,0,,8.93976627,0
2005M03,MYS,7954670927,7954.670927,8.981514573,0.787935072,-0.238339588,,,"7,954,670,926.72",0,,7954.670927,0,,8.981514573,0
2005M04,MYS,7772926560,7772.92656,8.958402021,0.769932723,-0.26145214,,,"7,772,926,560.44",0,,7772.92656,0,,8.958402021,0
2005M05,MYS,7802070800,7802.0708,8.962144465,0.772819551,-0.257709697,,,"7,802,070,800.48",0,,7802.0708,0,,8.962144465,0
2005M06,MYS,7954551085,7954.551085,8.981499507,0.787923201,-0.238354654,,,"7,954,551,085.41",0,,7954.551085,0,,8.981499507,0
2005M07,MYS,7841545676,7841.545676,8.967191246,0.776729662,-0.252662915,,,"7,841,545,675.53",0,,7841.545676,0,,8.967191246,0
2005M08,MYS,8076401925,8076.401925,8.996701746,0.799992909,-0.223152416,,,"8,076,401,925.09",0,,8076.401925,0,,8.996701746,0
2005M09,MYS,8147780069,8147.780069,9.005500785,0.807063137,-0.214353377,,,"8,147,780,069.29",0,,8147.780069,0,,9.005500785,0
2005M10,MYS,8145290960,8145.29096,9.005195243,0.806816583,-0.214658919,,,"8,145,290,959.54",0,,8145.29096,0,,9.005195243,0
2005M11,MYS,8089270842,8089.270842,8.998293875,0.801267615,-0.221560286,,,"8,089,270,841.61",0,,8089.270842,0,,8.998293875,0
2005M12,MYS,7858488523,7858.488523,8.969349567,0.778407904,-0.250504595,,,"7,858,488,523.37",0,,7858.488523,0,,8.969349567,0
2006M01,MYS,8192962513,8192.962513,9.011030835,0.8115386,-0.208823327,,,"8,192,962,513",0,,8192.962513,0,,9.011030835,0
2006M02,MYS,8282261103,8282.261103,9.02187129,0.820383905,-0.197982871,,,"8,282,261,103",0,,8282.261103,0,,9.02187129,0
2006M03,MYS,8338671794,8338.671794,9.028659225,0.825971561,-0.191194936,,,"8,338,671,794",0,,8338.671794,0,,9.028659225,0
2006M04,MYS,8155299926,8155.299926,9.006423293,0.807808003,-0.213430869,,,"8,155,299,926",0,,8155.299926,0,,9.006423293,0
2006M05,MYS,8294012506,8294.012506,9.023289149,0.821547918,-0.196565013,,,"8,294,012,506",0,,8294.012506,0,,9.023289149,0
2006M06,MYS,8453109919,8453.109919,9.04228969,0.837307015,-0.177564471,,,"8,453,109,919",0,,8453.109919,0,,9.04228969,0
2006M07,MYS,8340223096,8340.223096,9.028845245,0.826125222,-0.191008916,,,"8,340,223,096",0,,8340.223096,0,,9.028845245,0
2006M08,MYS,8450272398,8450.272398,9.041953956,0.83702595,-0.177900205,,,"8,450,272,398",0,,8450.272398,0,,9.041953956,0
2006M09,MYS,8413407480,8413.40748,9.037581841,0.833374364,-0.182272321,,,"8,413,407,480",0,,8413.40748,0,,9.037581841,0
2006M10,MYS,8021271052,8021.271052,8.989852174,0.794532023,-0.230001988,,,"8,021,271,052",0,,8021.271052,0,,8.989852174,0
2006M11,MYS,8682248144,8682.248144,9.069035777,0.860003874,-0.150818385,,,"8,682,248,144",0,,8682.248144,0,,9.069035777,0
2006M12,MYS,8340965886,8340.965886,9.028934302,0.826198798,-0.190919859,,,"8,340,965,886",0,,8340.965886,0,,9.028934302,0
2007M01,MYS,8463630613,8463.630613,9.043533511,0.838349123,-0.176320651,,,"8,463,630,613",0,,8463.630613,0,,9.043533511,0
2007M02,MYS,8194030096,8194.030096,9.011161131,0.811644347,-0.208693031,,,"8,194,030,096",0,,8194.030096,0,,9.011161131,0
2007M03,MYS,8235903017,8235.903017,9.016258293,0.815791991,-0.203595869,,,"8,235,903,017",0,,8235.903017,0,,9.016258293,0
2007M04,MYS,8347993997,8347.993997,9.029776549,0.826894954,-0.190077612,,,"8,347,993,997",0,,8347.993997,0,,9.029776549,0
2007M05,MYS,8546612282,8546.612282,9.053290259,0.846568717,-0.166563902,,,"8,546,612,282",0,,8546.612282,0,,9.053290259,0
2007M06,MYS,8419976135,8419.976135,9.038362273,0.83402501,-0.181491889,,,"8,419,976,135",0,,8419.976135,0,,9.038362273,0
2007M07,MYS,8472352246,8472.352246,9.044563464,0.839213028,-0.175290697,,,"8,472,352,246",0,,8472.352246,0,,9.044563464,0
2007M08,MYS,8504617058,8504.617058,9.048364478,0.842408959,-0.171489683,,,"8,504,617,058",0,,8504.617058,0,,9.048364478,0
2007M09,MYS,8559806352,8559.806352,9.054832846,0.847875631,-0.165021315,,,"8,559,806,352",0,,8559.806352,0,,9.054832846,0
2007M10,MYS,8444725504,8444.725504,9.041297325,0.836476513,-0.178556837,,,"8,444,725,504",0,,8444.725504,0,,9.041297325,0
2007M11,MYS,8929598078,8929.598078,9.097126665,0.88450466,-0.122727497,,,"8,929,598,078",0,,8929.598078,0,,9.097126665,0
2007M12,MYS,8963519307,8963.519307,9.100918209,0.887864664,-0.118935953,,,"8,963,519,307",0,,8963.519307,0,,9.100918209,0
2008M01,MYS,9255049435,9255.049435,9.132924566,0.916741636,-0.086929595,,,"9,255,049,435",0,,9255.049435,0,,9.132924566,0
2008M02,MYS,9033733225,9033.733225,9.108720986,0.894819573,-0.111133176,,,"9,033,733,225",0,,9033.733225,0,,9.108720986,0
2008M03,MYS,8485263259,8485.263259,9.046086204,0.840491904,-0.173767958,,,"8,485,263,259",0,,8485.263259,0,,9.046086204,0
2008M04,MYS,8748605135,8748.605135,9.076649554,0.866576742,-0.143204608,,,"8,748,605,135",0,,8748.605135,0,,9.076649554,0
2008M05,MYS,8730352895,8730.352895,9.074561071,0.864768801,-0.14529309,,,"8,730,352,895",0,,8730.352895,0,,9.074561071,0
2008M06,MYS,8601281572,8601.281572,9.059666491,0.851983882,-0.16018767,,,"8,601,281,572",0,,8601.281572,0,,9.059666491,0
2008M07,MYS,8869849412,8869.849412,9.090413098,0.878586368,-0.129441064,,,"8,869,849,412",0,,8869.849412,0,,9.090413098,0
2008M08,MYS,8676484684,8676.484684,9.068371735,0.859432986,-0.151482426,,,"8,676,484,684",0,,8676.484684,0,,9.068371735,0
2008M09,MYS,8496732864,8496.732864,9.047437,0.841628005,-0.172417162,,,"8,496,732,864",0,,8496.732864,0,,9.047437,0
2008M10,MYS,8223187281,8223.187281,9.01471316,0.814532458,-0.205141002,,,"8,223,187,281",0,,8223.187281,0,,9.01471316,0
2008M11,MYS,8258658783,8258.658783,9.019017478,0.818046021,-0.200836683,,,"8,258,658,783",0,,8258.658783,0,,9.019017478,0
2008M12,MYS,7548410794,7548.410794,8.929092329,0.747693733,-0.290761832,,,"7,548,410,794",0,,7548.410794,0,,8.929092329,0
2009M01,MYS,7604613806,7604.613806,8.936510422,0.753260818,-0.28334374,,,"7,604,613,806",0,,7604.613806,0,,8.936510422,0
2009M02,MYS,7918139876,7918.139876,8.976911593,0.784316557,-0.242942568,,,"7,918,139,876",0,,7918.139876,0,,8.976911593,0
2009M03,MYS,7394980847,7394.980847,8.908556785,0.732496016,-0.311297376,,,"7,394,980,847",0,,7394.980847,0,,8.908556785,0
2009M04,MYS,7751559794,7751.559794,8.955649366,0.767816278,-0.264204796,,,"7,751,559,794",0,,7751.559794,0,,8.955649366,0
2009M05,MYS,7744802842,7744.802842,8.954777296,0.767146981,-0.265076865,,,"7,744,802,842",0,,7744.802842,0,,8.954777296,0
2009M06,MYS,7778527848,7778.527848,8.959122377,0.770487548,-0.260731785,,,"7,778,527,848",0,,7778.527848,0,,8.959122377,0
2009M07,MYS,8186231818,8186.231818,9.010208975,0.810871904,-0.209645186,,,"8,186,231,818",0,,8186.231818,0,,9.010208975,0
2009M08,MYS,8091113251,8091.113251,8.998521609,0.801450112,-0.221332553,,,"8,091,113,251",0,,8091.113251,0,,8.998521609,0
2009M09,MYS,7975320421,7975.320421,8.984107105,0.789980469,-0.235747057,,,"7,975,320,421",0,,7975.320421,0,,8.984107105,0
2009M10,MYS,8266845803,8266.845803,9.020008313,0.818856971,-0.199845849,,,"8,266,845,803",0,,8266.845803,0,,9.020008313,0
2009M11,MYS,8230545003,8230.545003,9.015607513,0.815261263,-0.204246649,,,"8,230,545,003",0,,8230.545003,0,,9.015607513,0
2009M12,MYS,8105270532,8105.270532,9.000269812,0.802852435,-0.21958435,,,"8,105,270,532",0,,8105.270532,0,,9.000269812,0
2010M01,MYS,8606583672,8606.583672,9.060282733,0.852509071,-0.159571429,,,"8,606,583,672",0,,8606.583672,0,,9.060282733,0
