GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
75285196,20110908,201109,2011,2011.6795,VNMGOV,NGUYEN TAN DUNG,VNM,,,,,GOV,,,CHNGOV,DAI BINGGUO,CHN,,,,,GOV,,,0,036,036,03,1,4.0,3,1,1,4.75524475524475,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,0,4,"Zibo, Shandong, China",CH,CH25,36.7906,118.063,-1938081,4,"Zibo, Shandong, China",CH,CH25,36.7906,118.063,-1938081,20130203,unspecified
317557480,20141008,201410,2014,2014.7616,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,YANG JIECHI,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,1.56862745098039,1,Finland,FI,FI,64.0,26.0,FI,1,Finland,FI,FI,64.0,26.0,FI,1,Finland,FI,FI,64.0,26.0,FI,20141008,http://article.wn.com/view/2014/10/08/Secretary_Del_Rosario_Advocates_for_Regional_and_Global_Secu#//RK=0
28520164,19990721,199907,1999,1999.5507,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,TANG JIAXUAN,CHN,,,,,GOV,,,0,036,036,03,1,4.0,6,2,6,5.65806514082376,1,Philippines,RP,RP,13.0,122.0,0,1,China,CH,CH,35.0,105.0,0,1,Spratly Islands,PG,PG,10.369,115.06,0,20130203,unspecified
11742987,19930510,199305,1993,1993.3562,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,164,164,16,4,-7.0,2,1,2,4.47058823529412,5,"Gansu, Gansu, China",CH,CH15,38.0,102.0,-1906131,5,"Gansu, Gansu, China",CH,CH15,38.0,102.0,-1906131,5,"Gansu, Gansu, China",CH,CH15,38.0,102.0,-1906131,20130203,unspecified
217571783,20120913,201209,2012,2012.6932,THAGOV,THAI,THA,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,0,040,040,04,1,1.0,6,1,6,0.0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,unspecified
478071557,20151023,201510,2015,2015.8027,PHLGOV,MANILA,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,050,050,05,1,3.5,6,1,6,-1.19521912350598,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Ronghua, Guizhou, China",CH,CH18,25.0042,105.567,-3836025,4,"Ronghua, Guizhou, China",CH,CH18,25.0042,105.567,-3836025,20151023,http://www.philstar.com/cebu-news/2015/10/23/1513864/chinese-execs-shooting-two-suspects-get-immunity
1015513082,20211122,202111,2021,2021.8822,PHLGOVMIL,PHILIPPINE,PHL,,,,,GOV,MIL,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,030,030,03,1,4.0,2,1,2,-2.85714285714286,4,"Sierra Madre, Philippines (general), Philippines",RP,RP00,16.3413,121.937,-2453034,1,China,CH,CH,35.0,105.0,CH,4,"Sierra Madre, Philippines (general), Philippines",RP,RP00,16.3413,121.937,-2453034,20211122,https://www.philippinetimes.com/news/271778460/eu-canada-back-ph-over-ayungin-shoal-incident
1015709024,20211123,202111,2021,2021.8849,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,051,051,05,1,3.4,4,1,4,-0.68027210884354,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,1,China,CH,CH,35.0,105.0,CH,4,"Malaca, Pangasinan, Philippines",RP,RP51,15.8334,120.378,-2436250,20211123,https://mb.com.ph/2021/11/23/duterte-showed-consistency-with-his-criticism-of-china-over-ayungin-nograles/
302509092,20140624,201406,2014,2014.4767,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,046,046,04,1,7.0,8,2,8,1.24912779106858,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,1,Australia,AS,AS,-27.0,133.0,AS,20140624,http://articles.economictimes.indiatimes.com/2014-06-23/news/50798677_1_malaysia-airlines-flight-zaharie-ahmad-shah-hishamuddin
21235167,19971029,199710,1997,1997.8192,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,LI PENG,CHN,,,,,GOV,,,1,040,040,04,1,1.0,9,1,9,2.25988700564972,4,"Muhua, Gansu, China",CH,CH15,35.0801,102.98,10732810,4,"Muhua, Gansu, China",CH,CH15,35.0801,102.98,10732810,4,"Muhua, Gansu, China",CH,CH15,35.0801,102.98,10732810,20130203,unspecified
333383434,20150123,201501,2015,2015.063,THAGOV,THAILAND,THA,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,2.46153846153846,4,"Nong Khai, Nong Khai, Thailand",TH,TH17,17.8785,102.742,-3252079,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Nong Khai, Nong Khai, Thailand",TH,TH17,17.8785,102.742,-3252079,20150123,http://en.yibada.com/articles/10228/20150124/bangkok-beijing-relationship-blossoms-with-12-billion-rail-link.htm
496486540,20151222,201512,2015,2015.9644,THAGOV,THAILAND,THA,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,4.11764705882353,4,"Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Thailand",TH,TH36,14.3517,100.577,-3253194,4,"Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Thailand",TH,TH36,14.3517,100.577,-3253194,4,"Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Thailand",TH,TH36,14.3517,100.577,-3253194,20151222,http://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1326742.shtml
270285746,20131004,201310,2013,2013.7507,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,030,030,03,1,4.0,2,1,2,4.60358056265985,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,4,"Jinping, Hunan, China",CH,CH11,27.0039,109.832,6175090,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,20131004,http://english.cri.cn/6909/2013/10/04/2561s790596.htm
461045337,20150826,201508,2015,2015.6466,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,044,044,04,1,2.5,6,1,6,0.574712643678159,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Zhang Ming, Sichuan, China",CH,CH32,31.7169,104.72,10334553,4,"Zhang Ming, Sichuan, China",CH,CH32,31.7169,104.72,10334553,20150826,http://www.bernama.com/bernama/v8/newsindex.php?id=1165437
50035189,20031226,200312,2003,2003.9753,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,CHNGOV,LI ZHAOXING,CHN,,,,,GOV,,,0,018,018,01,1,3.4,1,1,1,5.25210084033613,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,0,4,"Kaixian, Chongqing, China",CH,CH33,31.2,108.417,-1908337,4,"Kaixian, Chongqing, China",CH,CH33,31.2,108.417,-1908337,20130203,unspecified
322719023,20141110,201411,2014,2014.8493,IDNGOV,INDONESIA,IDN,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,4,1,4,3.3175355450237,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,1,China,CH,CH,35.0,105.0,CH,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,20141110,http://www.antaranews.com/en/news/96473/indonesias-manufacturing-industry-needs-investment-president
455157115,20150805,201508,2015,2015.589,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,8,1,8,4.49078654464507,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,4,"Kuantan, Pahang, Malaysia",MY,MY06,3.8077,103.326,-2402944,20150805,http://usa.chinadaily.com.cn/world/2015-08/05/content_21506683.htm
108382972,20101115,201011,2010,2010.863,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,9,1,9,11.2860892388451,4,"National University Of Singapore, Singapore (general), Singapore",SN,SN00,1.29611,103.78,30332,4,"National University Of Singapore, Singapore (general), Singapore",SN,SN00,1.29611,103.78,30332,4,"National University Of Singapore, Singapore (general), Singapore",SN,SN00,1.29611,103.78,30332,20130203,unspecified
233640639,20100826,201008,2010,2010.6466,PHLGOV,ALBERTO ROMULO,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,042,042,04,1,1.9,3,1,1,4.30622009569378,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Chek Lap Kok, Hong Kong (general), Hong Kong",HK,HK00,22.3079,113.921,-1352905,20130205,unspecified
301779743,20140618,201406,2014,2014.4603,VNMGOV,VIETNAM,VNM,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,0.921658986175115,4,"Truong Tan, Thanh HóM, Vietnam, Republic Of",VM,VM34,19.7167,105.85,-3732606,4,"Xisha, Hunan, China",CH,CH11,27.6842,110.212,9173309,4,"Truong Tan, Thanh HóM, Vietnam, Republic Of",VM,VM34,19.7167,105.85,-3732606,20140618,http://english.cri.cn/12394/2014/06/18/191s832278.htm
1008792134,20211005,202110,2021,2021.7534,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,76,7,76,0.38697030047001,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20211012,https://www.msn.com/en-us/news/world/malaysia-hopes-for-asean-consensus-on-australian-nuclear-sub-pact/ar-AAPp60p
